25109.00 0 390
25125.00 0 361
25143.00 0 312
25159.00 0 324
25176.00 0 327
25192.00 0 330
25209.00 0 332
25226.00 0 334
25242.00 0 342
25259.00 0 339
25276.00 0 345
25292.00 0 340
25309.00 0 343
25325.00 0 310
25342.00 0 341
25359.00 0 328
25375.00 0 335
25392.00 0 336
25409.00 0 344
25425.00 0 341
25442.00 0 344
25458.00 0 339
25476.00 0 337
25492.00 0 342
25508.00 0 343
25525.00 0 340
25542.00 0 345
25559.00 0 339
25575.00 0 339
25591.00 0 340
25609.00 0 336
25625.00 0 341
25641.00 0 344
25658.00 0 334
25675.00 0 343
25692.00 0 335
25708.00 0 336
25724.00 0 345
25742.00 0 346
25758.00 0 339
25775.00 0 337
25791.00 0 338
25808.00 0 337
25825.00 0 328
25841.00 0 339
25858.00 0 345
25875.00 0 324
25891.00 0 356
25908.00 0 346
25924.00 0 344
25942.00 0 340
25958.00 0 206
25974.00 0 297
25991.00 0 355
26008.00 0 347
26024.00 0 341
26041.00 0 350
26057.00 0 336
26075.00 0 345
26091.00 0 343
26107.00 0 336
26124.00 0 336
26141.00 0 340
26158.00 0 342
26174.00 0 347
26190.00 0 340
26208.00 0 339
26224.00 0 344
26241.00 0 336
26257.00 0 337
26274.00 0 343
26291.00 0 342
26307.00 0 340
26323.00 0 342
26341.00 0 343
26357.00 0 338
26374.00 0 345
26390.00 0 343
26407.00 0 340
26424.00 0 340
26440.00 0 339
26457.00 0 342
26474.00 0 341
26490.00 0 347
26507.00 0 343
26523.00 0 335
26541.00 0 341
26557.00 0 341
26573.00 0 343
26590.00 0 338
26607.00 0 343
26624.00 0 347
26640.00 0 339
26656.00 0 342
26674.00 0 341
26690.00 0 343
26706.00 0 343
26723.00 0 340
26740.00 0 338
26757.00 0 343
26773.00 0 341
26789.00 0 344
26807.00 0 342
26823.00 0 343
26840.00 0 346
26856.00 0 336
26873.00 0 341
26890.00 0 343
26906.00 0 342
26923.00 0 344
26940.00 0 350
26956.00 0 343
26973.00 0 339
26989.00 0 338
27006.00 0 341
27023.00 0 341
27039.00 0 345
27056.00 0 344
27073.00 0 353
27089.00 0 342
27106.00 0 343
27122.00 0 343
27140.00 0 343
27156.00 0 345
27172.00 0 88
27188.00 0 358
27204.00 0 427
27222.00 0 287
27238.00 0 321
27254.00 0 316
27271.00 0 363
27288.00 0 342
27304.00 0 365
27321.00 0 342
27337.00 0 373
27355.00 0 331
27371.00 0 351
27387.00 0 329
27404.00 0 345
27421.00 0 343
27438.00 0 335
27454.00 0 337
27470.00 0 353
27488.00 0 346
27504.00 0 342
27521.00 0 346
27537.00 0 348
27554.00 0 341
27571.00 0 344
27587.00 0 345
27603.00 0 350
27621.00 0 345
27637.00 0 347
27654.00 0 347
27670.00 0 344
27687.00 0 347
27704.00 0 345
27720.00 0 343
27737.00 0 338
27754.00 0 344
27770.00 0 343
27787.00 0 343
27803.00 0 344
27821.00 0 344
27837.00 0 343
27853.00 0 349
27870.00 0 341
27887.00 0 344
27904.00 0 342
27920.00 0 343
27936.00 0 335
27954.00 0 342
27970.00 0 340
27986.00 0 344
28003.00 0 345
28020.00 0 343
28037.00 0 336
28053.00 0 354
28069.00 0 340
28087.00 0 348
28103.00 0 349
28120.00 0 346
28136.00 0 347
28153.00 0 343
28170.00 0 341
28186.00 0 349
28203.00 0 349
28220.00 0 347
28236.00 0 344
28253.00 0 339
28269.00 0 344
28286.00 0 349
28303.00 0 346
28319.00 0 349
28336.00 0 342
28353.00 0 343
28369.00 0 346
28386.00 0 344
28402.00 0 345
28420.00 0 355
28436.00 0 338
28452.00 0 345
28469.00 0 351
28486.00 0 341
28503.00 0 345
28519.00 0 344
28535.00 0 347
28553.00 0 345
28569.00 0 342
28585.00 0 342
28602.00 0 346
28619.00 0 350
28636.00 0 335
28652.00 0 347
28668.00 0 343
28686.00 0 347
28702.00 0 347
28719.00 0 348
28735.00 0 352
28752.00 0 344
28769.00 0 346
28785.00 0 344
28802.00 0 343
28819.00 0 344
28835.00 0 301
28852.00 0 392
28868.00 0 323
28886.00 0 347
28902.00 0 347
28918.00 0 350
28935.00 0 350
28952.00 0 344
28968.00 0 354
28985.00 0 346
29001.00 0 331
29019.00 0 341
29035.00 0 323
29051.00 300 347
29071.00 0 345
29087.00 0 324
29104.00 0 362
29120.00 0 343
29137.00 0 354
29154.00 0 357
29170.00 0 334
29187.00 0 356
29204.00 0 349
29220.00 0 346
29237.00 0 345
29253.00 0 349
29271.00 0 344
29287.00 0 341
29303.00 0 349
29320.00 0 344
29337.00 0 349
29353.00 0 338
29370.00 0 350
29386.00 0 344
29404.00 0 347
29420.00 0 346
29436.00 0 348
29453.00 0 343
29470.00 0 348
29487.00 0 343
29503.00 0 343
29519.00 0 344
29537.00 0 343
29553.00 0 346
29570.00 0 345
29586.00 0 344
29603.00 0 343
29620.00 0 341
29636.00 0 344
29652.00 0 342
29670.00 0 357
29686.00 0 348
29703.00 0 350
29719.00 0 342
29736.00 0 341
29753.00 0 341
29769.00 0 346
29786.00 0 341
29803.00 0 344
29819.00 0 351
29836.00 0 346
29852.00 0 343
29870.00 0 342
29886.00 0 343
29902.00 0 346
29919.00 0 345
29936.00 0 343
29953.00 0 346
29969.00 0 342
29985.00 0 340
30003.00 0 347
30019.00 0 342
30035.00 0 347
30052.00 0 340
30069.00 0 340
30086.00 0 352
30102.00 0 341
30118.00 0 340
30136.00 0 348
30152.00 0 343
30169.00 0 343
30185.00 0 339
30202.00 0 339
30219.00 0 344
30235.00 0 348
30252.00 0 337
30269.00 0 348
30285.00 0 342
30302.00 0 344
30318.00 0 342
30336.00 0 340
30352.00 0 342
30368.00 0 343
30385.00 0 335
30402.00 0 349
30418.00 0 340
30435.00 0 340
30451.00 0 341
30469.00 0 344
30485.00 0 344
30501.00 0 343
30518.00 0 343
30535.00 0 344
30552.00 0 344
30568.00 0 339
30584.00 0 346
30602.00 0 344
30618.00 0 343
30635.00 0 339
30651.00 0 340
30668.00 0 341
30685.00 0 342
30701.00 0 344
30717.00 0 345
30735.00 0 343
30751.00 0 342
30768.00 0 339
30784.00 0 346
30801.00 0 348
30818.00 0 343
30834.00 0 338
30851.00 0 343
30868.00 0 335
30884.00 0 344
30901.00 0 344
30917.00 0 347
30935.00 0 346
30951.00 0 343
30967.00 0 339
30984.00 0 339
31001.00 0 341
31017.00 0 341
31034.00 0 343
31050.00 0 342
31068.00 0 345
31084.00 0 346
31100.00 0 346
31117.00 0 343
31134.00 0 344
31151.00 0 339
31167.00 0 342
31183.00 0 342
31201.00 0 339
31217.00 0 344
31234.00 0 366
31250.00 0 318
31267.00 0 339
31284.00 0 387
31300.00 0 357
31316.00 0 370
31334.00 0 332
31350.00 0 351
31367.00 0 350
31383.00 0 325
31400.00 0 348
31417.00 0 337
31433.00 0 352
31450.00 0 345
31467.00 0 245
31483.00 0 371
31500.00 0 339
31516.00 0 332
31534.00 0 333
31550.00 0 349
31566.00 0 347
31583.00 0 339
31600.00 0 341
31617.00 0 348
31633.00 0 343
31649.00 0 347
31667.00 0 341
31683.00 0 338
31699.00 0 344
31716.00 0 338
31733.00 0 332
31750.00 0 345
31766.00 0 341
31782.00 0 341
31800.00 0 342
31816.00 0 339
31833.00 0 337
31849.00 0 337
31866.00 0 340
31883.00 0 340
31899.00 0 346
31916.00 0 346
31933.00 0 346
31949.00 0 345
31966.00 0 342
31982.00 0 344
32000.00 0 344
32016.00 0 342
32032.00 0 345
32049.00 0 341
32066.00 0 343
32082.00 0 342
32099.00 0 325
32115.00 0 342
32133.00 0 343
32149.00 0 344
32165.00 0 343
32182.00 0 336
32199.00 0 332
32216.00 0 340
32232.00 0 339
32248.00 0 345
32266.00 0 344
32282.00 0 340
32299.00 0 329
32315.00 0 337
32332.00 0 324
32349.00 0 340
32365.00 0 341
32381.00 0 346
32399.00 0 342
32415.00 0 336
32432.00 0 340
32448.00 0 341
32465.00 0 341
32482.00 0 379
32498.00 0 335
32515.00 0 347
32532.00 0 330
32548.00 0 340
32565.00 0 336
32581.00 0 344
32599.00 0 337
32615.00 0 344
32631.00 0 340
32648.00 0 339
32665.00 0 340
32681.00 300 373
32700.00 0 342
32716.00 0 339
32734.00 0 335
32750.00 0 341
32766.00 0 342
32783.00 0 347
32800.00 0 346
32817.00 0 345
32833.00 0 341
32849.00 0 340
32867.00 0 341
32883.00 0 352
32900.00 0 340
32916.00 300 388
32935.00 0 341
32952.00 0 319
32968.00 300 367
32987.00 0 341
33004.00 0 317
33020.00 0 345
33037.00 0 343
33053.00 0 336
33071.00 0 343
33087.00 0 345
33103.00 0 342
33120.00 0 343
33137.00 0 343
33154.00 0 327
33170.00 0 335
33186.00 0 339
33204.00 0 337
33220.00 0 339
33236.00 0 344
33253.00 0 355
33270.00 0 338
33287.00 0 348
33303.00 0 346
33319.00 0 350
33337.00 0 327
33353.00 0 336
33370.00 0 341
33386.00 300 693
33405.00 300 357
33424.00 0 90
33439.00 300 404
33458.00 0 348
33475.00 0 292
33491.00 0 357
33508.00 0 342
33524.00 0 343
33542.00 0 351
33558.00 0 348
33574.00 0 306
33591.00 0 340
33608.00 0 349
33625.00 0 346
33641.00 0 339
33657.00 0 344
33675.00 0 349
33691.00 0 349
33708.00 0 345
33724.00 0 347
33741.00 0 348
33758.00 0 347
33774.00 0 351
33790.00 0 343
33808.00 0 350
33824.00 0 345
33841.00 0 348
33857.00 0 350
33874.00 0 347
33891.00 0 346
33907.00 0 345
33924.00 0 344
33941.00 0 340
33957.00 0 342
33974.00 0 344
33990.00 0 345
34008.00 0 344
34024.00 0 341
34040.00 0 329
34057.00 0 340
34074.00 0 342
34091.00 0 345
34107.00 0 348
34123.00 0 352
34141.00 0 348
34157.00 0 346
34173.00 0 349
34190.00 0 353
34207.00 0 351
34224.00 0 347
34240.00 0 348
34256.00 0 340
34274.00 0 340
34290.00 0 338
34307.00 0 341
34323.00 0 344
34340.00 0 347
34357.00 0 350
34373.00 0 352
34390.00 0 350
34407.00 0 350
34423.00 0 340
34440.00 0 331
34456.00 0 343
34473.00 0 345
34490.00 0 347
34506.00 0 350
34523.00 0 345
34540.00 0 349
34556.00 0 343
34573.00 0 345
34589.00 0 327
34607.00 0 346
34623.00 0 347
34639.00 0 346
34656.00 0 349
34673.00 0 345
34690.00 0 342
34706.00 0 351
34722.00 0 341
34740.00 0 342
34756.00 0 349
34772.00 0 350
34789.00 0 350
34806.00 0 348
34823.00 0 344
34839.00 0 343
34855.00 0 341
34873.00 0 342
34889.00 0 335
34906.00 0 350
34922.00 0 348
34939.00 0 341
34956.00 0 341
34972.00 0 341
34989.00 0 348
35006.00 0 343
35022.00 0 352
35039.00 0 340
35055.00 0 343
35073.00 0 343
35089.00 0 341
35105.00 0 347
35122.00 0 348
35139.00 0 346
35155.00 0 345
35172.00 0 340
35188.00 0 343
35206.00 0 345
35222.00 0 344
35238.00 0 342
35255.00 0 340
35272.00 0 341
35289.00 0 343
35305.00 0 339
35321.00 0 345
35339.00 0 346
35355.00 0 345
35372.00 0 338
35388.00 0 346
35405.00 0 345
35422.00 0 342
35438.00 0 347
35454.00 0 337
35472.00 0 347
35488.00 0 340
35505.00 0 338
35521.00 0 341
35538.00 0 348
35555.00 0 347
35571.00 0 342
35588.00 0 340
35605.00 0 336
35621.00 0 338
35638.00 0 345
35654.00 0 341
35672.00 0 346
35688.00 0 340
35704.00 0 340
35721.00 0 340
35738.00 0 347
35755.00 0 341
35771.00 0 346
35787.00 0 342
35805.00 0 425
35821.00 0 338
35837.00 0 323
35854.00 0 357
35871.00 0 352
35888.00 0 313
35904.00 0 345
35920.00 0 353
35938.00 0 347
35954.00 0 342
35971.00 0 344
35987.00 0 347
36004.00 0 341
36021.00 0 327
36037.00 0 339
36054.00 0 342
36071.00 0 340
36087.00 0 344
36104.00 0 346
36120.00 0 339
36137.00 300 345
36156.00 300 407
36174.00 0 342
36192.00 0 352
36208.00 0 344
36225.00 0 440
36241.00 0 441
36258.00 0 387
36275.00 0 314
36291.00 300 385
36310.00 0 346
36327.00 0 337
36343.00 300 364
36362.00 300 394
36380.00 0 333
36398.00 0 308
36414.00 300 378
36432.00 0 336
36449.00 0 307
36466.00 300 378
36485.00 0 344
36501.00 0 320
36517.00 0 341
36535.00 0 332
36551.00 0 343
36568.00 0 337
36584.00 0 343
36601.00 0 329
36618.00 0 339
36634.00 0 321
36651.00 0 340
36668.00 0 341
36684.00 0 342
36701.00 0 337
36717.00 0 342
36734.00 0 336
36751.00 0 340
36767.00 0 341
36784.00 0 342
36801.00 0 339
36817.00 0 343
36834.00 0 339
36850.00 0 341
36868.00 0 337
36884.00 0 340
36900.00 0 347
36917.00 0 339
36934.00 0 340
36951.00 0 345
36967.00 0 692
36983.00 0 486
37001.00 0 619
37017.00 0 -14
37033.00 0 236
37050.00 0 406
37067.00 0 467
37084.00 0 267
37100.00 0 576
37116.00 0 394
37134.00 0 314
37150.00 0 290
37167.00 0 356
37183.00 0 339
37200.00 0 331
37217.00 0 345
37233.00 0 309
37250.00 0 348
37267.00 0 326
37283.00 0 322
37300.00 0 332
37316.00 0 337
37334.00 0 335
37350.00 0 337
37366.00 0 333
37383.00 0 340
37400.00 0 347
37416.00 0 340
37433.00 0 342
37449.00 0 342
37467.00 0 333
37483.00 0 337
37499.00 0 338
37516.00 0 338
37533.00 0 346
37550.00 0 342
37566.00 0 335
37582.00 0 333
37600.00 0 335
37616.00 0 339
37633.00 0 339
37649.00 0 342
37666.00 0 341
37683.00 0 339
37699.00 0 339
37715.00 0 339
37733.00 0 337
37749.00 0 338
37766.00 0 338
37782.00 0 338
37799.00 0 337
37816.00 0 339
37832.00 0 338
37849.00 0 344
37866.00 0 342
37882.00 0 338
37899.00 0 339
37915.00 0 338
37933.00 0 334
37949.00 0 342
37965.00 0 338
37982.00 0 346
37999.00 0 336
38016.00 0 339
38032.00 0 338
38048.00 0 337
38066.00 0 341
38082.00 0 343
38098.00 0 340
38115.00 0 337
38132.00 0 336
38149.00 0 337
38165.00 0 347
38181.00 300 246
38201.00 0 380
38217.00 0 369
38234.00 300 396
38252.00 0 339
38269.00 0 324
38286.00 0 336
38302.00 0 334
38319.00 0 334
38336.00 0 332
38352.00 0 340
38369.00 0 340
38385.00 0 341
38403.00 0 346
38419.00 0 342
38435.00 0 343
38452.00 0 340
38469.00 0 354
38486.00 0 344
38502.00 0 342
38518.00 0 345
38536.00 0 333
38552.00 0 340
38568.00 0 340
38585.00 0 337
38602.00 0 337
38619.00 0 343
38635.00 0 339
38651.00 0 341
38669.00 0 335
38685.00 0 349
38702.00 0 340
38718.00 0 271
38735.00 300 394
38754.00 0 311
38770.00 300 344
38790.00 300 348
38808.00 0 345
38824.00 0 329
38841.00 0 332
38858.00 0 340
38875.00 0 343
38891.00 0 339
38907.00 0 350
38925.00 0 348
38941.00 0 341
38958.00 0 348
38974.00 0 344
38991.00 0 344
39008.00 0 345
39024.00 0 345
39041.00 0 343
39058.00 0 346
39074.00 0 337
39091.00 0 346
39107.00 0 346
39124.00 0 343
39141.00 0 321
39157.00 0 339
39174.00 0 343
39191.00 0 341
39207.00 0 343
39224.00 0 346
39240.00 0 349
39258.00 0 342
39274.00 0 345
39290.00 0 344
39307.00 0 343
39324.00 0 343
39341.00 0 345
39357.00 0 341
39373.00 0 340
39391.00 0 338
39407.00 0 348
39424.00 0 345
39440.00 0 345
39457.00 0 340
39474.00 0 341
39490.00 0 349
39506.00 0 344
39524.00 0 346
39540.00 0 353
39557.00 0 325
39573.00 0 334
39590.00 0 342
39607.00 0 339
39623.00 0 356
39640.00 0 359
39657.00 0 339
39673.00 0 317
39690.00 0 338
39706.00 0 343
39724.00 0 343
39740.00 0 340
39756.00 0 345
39773.00 0 345
39790.00 0 342
39806.00 0 343
39823.00 0 340
39839.00 0 341
39857.00 0 348
39873.00 0 338
39889.00 0 345
39906.00 0 346
39923.00 0 337
39940.00 0 341
39956.00 0 339
39972.00 0 318
39990.00 0 343
40006.00 0 342
40023.00 0 342
40039.00 0 342
40056.00 0 342
40073.00 0 342
40089.00 0 342
40105.00 0 347
40123.00 0 344
40139.00 0 347
40156.00 0 345
40172.00 0 331
40189.00 0 342
40206.00 0 337
40222.00 0 343
40239.00 0 334
40256.00 0 345
40272.00 0 338
40289.00 0 341
40305.00 0 345
40323.00 0 344
40339.00 0 349
40355.00 0 344
40372.00 0 340
40389.00 0 328
40406.00 0 342
40422.00 0 342
40438.00 0 349
40456.00 0 340
40472.00 0 344
40488.00 0 341
40505.00 0 340
40522.00 0 343
40539.00 0 347
40555.00 0 342
40571.00 0 343
40589.00 0 339
40605.00 0 340
40622.00 0 347
40638.00 0 345
40655.00 0 343
40672.00 0 343
40688.00 0 342
40705.00 0 345
40722.00 0 340
40738.00 0 341
40755.00 0 343
40771.00 0 342
40788.00 0 342
40805.00 0 332
40821.00 0 343
40838.00 0 343
40855.00 0 339
40871.00 0 341
40888.00 0 345
40904.00 0 343
40922.00 0 436
40938.00 0 366
40954.00 0 345
40971.00 0 375
40988.00 0 359
41005.00 0 320
41021.00 300 353
41039.00 300 376
41059.00 0 331
41075.00 0 325
41092.00 300 347
41110.00 0 330
41127.00 0 321
41144.00 300 357
41162.00 0 323
41179.00 0 312
41196.00 0 363
41212.00 0 322
41229.00 0 351
41245.00 300 386
41265.00 0 335
41281.00 0 346
41297.00 0 343
41314.00 0 344
41331.00 0 340
41348.00 0 326
41364.00 0 344
41380.00 0 354
41398.00 0 343
41414.00 0 345
41431.00 0 341
41447.00 0 341
41464.00 0 343
41481.00 0 340
41497.00 0 344
41513.00 0 344
41531.00 0 343
41547.00 0 345
41564.00 0 338
41580.00 0 341
41597.00 0 345
41614.00 0 345
41630.00 0 342
41647.00 0 344
41664.00 0 345
41680.00 0 344
41697.00 0 340
41713.00 0 348
41731.00 0 350
41747.00 0 345
41763.00 0 346
41780.00 0 342
41797.00 0 359
41814.00 0 343
41830.00 0 344
41846.00 0 345
41864.00 0 354
41880.00 0 341
41896.00 0 336
41913.00 0 345
41930.00 0 347
41947.00 0 347
41963.00 0 344
41979.00 0 346
41997.00 0 346
42013.00 0 341
42030.00 0 345
42046.00 0 342
42063.00 0 342
42080.00 0 345
42096.00 0 351
42113.00 0 344
42130.00 0 344
42146.00 0 247
42163.00 0 493
42179.00 0 361
42196.00 0 390
42213.00 0 336
42229.00 0 346
42246.00 0 339
42263.00 300 366
42281.00 0 336
42298.00 0 345
42315.00 300 354
42334.00 0 340
42350.00 0 345
42366.00 300 370
42386.00 0 346
42402.00 0 341
42419.00 300 352
42437.00 0 339
42455.00 0 337
42471.00 0 295
42487.00 0 341
42504.00 0 339
42521.00 0 312
42537.00 0 339
42554.00 0 344
42570.00 0 342
42588.00 0 336
42604.00 0 335
42620.00 0 337
42637.00 0 339
42654.00 0 343
42671.00 0 340
42687.00 0 344
42703.00 0 338
42721.00 0 338
42737.00 0 339
42754.00 0 344
42770.00 0 342
42787.00 0 340
42804.00 0 341
42820.00 0 337
42836.00 0 335
42854.00 0 338
42870.00 0 342
42887.00 0 340
42903.00 0 342
42920.00 0 344
42937.00 0 340
42953.00 0 341
42970.00 0 342
42987.00 0 341
43003.00 0 340
43020.00 0 337
43036.00 0 337
43054.00 0 342
43070.00 0 336
43086.00 0 341
43103.00 0 339
43120.00 0 339
43137.00 0 335
43153.00 0 343
43169.00 0 338
43187.00 0 344
43203.00 0 343
43219.00 0 339
43236.00 0 340
43253.00 0 341
43270.00 0 336
43286.00 0 337
43302.00 0 340
43320.00 0 338
43336.00 0 339
43353.00 0 340
43369.00 0 343
43386.00 0 339
43403.00 0 340
43419.00 0 344
43436.00 0 339
43453.00 0 337
43469.00 0 340
43486.00 0 336
43502.00 0 339
43520.00 0 338
43536.00 0 339
43552.00 0 339
43569.00 0 335
43586.00 0 336
43602.00 0 339
43619.00 0 340
43635.00 0 338
43653.00 0 330
43669.00 0 341
43685.00 0 344
43702.00 0 338
43719.00 0 336
43736.00 0 340
43752.00 0 343
43768.00 0 341
43786.00 0 342
43802.00 0 333
43819.00 0 339
43835.00 0 337
43852.00 0 346
43869.00 0 342
43885.00 300 355
43904.00 0 328
43921.00 0 340
43937.00 300 348
43956.00 0 331
43972.00 300 363
43992.00 300 353
44010.00 0 303
44026.00 300 354
44046.00 300 374
44064.00 300 364
44083.00 0 393
44099.00 0 317
44116.00 300 333
44135.00 0 410
44151.00 0 360
44168.00 0 284
44185.00 300 324
44204.00 0 325
44220.00 0 369
44236.00 0 377
44254.00 0 320
44270.00 0 345
44286.00 300 371
44305.00 0 318
44322.00 0 328
44339.00 300 346
44357.00 0 332
44374.00 0 348
44391.00 300 363
44409.00 0 335
44426.00 0 347
44442.00 300 378
44462.00 0 341
44478.00 0 343
44494.00 0 345
44512.00 0 342
44528.00 0 339
44545.00 0 339
44561.00 0 339
44578.00 0 341
44595.00 0 337
44611.00 0 346
44627.00 0 341
44645.00 0 338
44661.00 0 359
44678.00 0 340
44694.00 0 341
44711.00 0 343
44728.00 0 344
44744.00 0 345
44761.00 0 348
44778.00 0 341
44794.00 0 337
44811.00 0 340
44827.00 0 341
44845.00 0 345
44861.00 0 343
44877.00 0 174
44894.00 0 376
44911.00 0 362
44928.00 0 396
44944.00 0 322
44960.00 0 357
44978.00 0 386
44994.00 0 312
45010.00 0 326
45027.00 0 430
45044.00 0 312
45061.00 0 344
45077.00 0 360
45093.00 0 344
45111.00 0 334
45127.00 0 338
45144.00 0 343
45160.00 0 346
45177.00 0 325
45194.00 0 343
45210.00 0 340
45227.00 0 341
45244.00 0 349
45260.00 0 341
45277.00 0 351
45293.00 300 367
45313.00 0 324
45329.00 0 342
45345.00 300 352
45364.00 0 322
45381.00 0 353
45398.00 0 352
45414.00 0 315
45430.00 0 349
45448.00 0 343
45464.00 0 339
45480.00 0 344
45497.00 0 345
45514.00 0 348
45531.00 0 344
45547.00 0 347
45563.00 0 352
45581.00 0 344
45597.00 0 344
45614.00 0 348
45630.00 0 343
45647.00 0 345
45664.00 0 344
45680.00 0 332
45697.00 0 343
45714.00 0 347
45730.00 0 349
45747.00 0 345
45763.00 0 344
45780.00 0 343
45797.00 0 349
45813.00 0 341
45830.00 0 346
45847.00 0 340
45863.00 0 346
45880.00 0 344
45896.00 0 340
45914.00 0 340
45930.00 0 344
45946.00 0 344
45963.00 0 349
45980.00 0 339
45997.00 0 342
46013.00 0 341
46029.00 0 343
46047.00 0 338
46063.00 0 350
46080.00 0 341
46096.00 0 343
46113.00 0 341
46130.00 0 343
46146.00 0 337
46162.00 0 344
46180.00 0 339
46196.00 0 342
46213.00 0 342
46229.00 0 341
46246.00 0 342
46263.00 0 347
46279.00 0 336
46296.00 0 347
46313.00 0 338
46329.00 0 343
46346.00 0 339
46362.00 0 343
46380.00 0 344
46396.00 0 342
46412.00 0 342
46429.00 0 343
46446.00 0 339
46462.00 0 342
46479.00 0 345
46495.00 0 345
46513.00 0 351
46529.00 0 339
46545.00 0 341
46562.00 0 341
